,0,1,2,3,4
5389,0,0,43,23,0.462120838
5390,0,0,393,222,0.487602257
5391,0,0,0,0,0.436901926
5392,0,0,1425,330,0.478161871
5393,0,0,4337,1197,0.487602257
5394,0,0,5938,683,0.475722733
5395,0,0,1388,303,0.468336423
5396,0,0,1046,270,0.468414528
5397,0,0,14188,54,0.473699895
5398,0,0,13583,182,0.450508115
5399,0,0,189,263,0.450508115
5400,0,0,4820,221.4324995,0.436901926
5401,0,0,381398,1924,0.485890541
5402,0,0,3770,2452,0.486962374
5403,0,0,11103,286,0.456418375
5404,0,0,475,237,0.475829066
5405,0,0,7294,126,0.487720667
5406,0,0,77,120,0.487720667
5407,0,0,50,13,0.469926506
5408,0,0,156,65,0.518312301
5409,0,0,179,50,0.429730423
5410,61,1,74532,3226,0.486962374
5411,0,0,0,0,0.512768179
5412,0,0,1258,795,0.487602257
5413,0,0,337,76,0.489755232
5414,0,0,4576,2057,0.487602257
5415,0,0,11911,264.5421514,0.468414528
5416,0,0,893,230,0.487720667
5417,0,0,833,892,0.443323077
5418,0,0,2090,143,0.484284452
5419,0,0,963,127,0.489755232
5420,0,0,176,633,0.484284452
5421,0,0,9029,420,0.478161871
5422,0,0,475,132,0.46564235
5423,0,0,1630,317,0.504478672
5424,0,0,249,493,0.475829066
5425,0,0,173,0,0.475829066
5426,0,0,31,50,0.453062853
5427,0,0,18,13,0.469356619
5428,0,0,345,338,0.475829066
5429,0,0,382,46,0.487720667
5430,0,0,22852,2206,0.483283728
5431,0,0,44,40,0.469356619
5432,0,0,17597,1437,0.450508115
5433,0,0,158,161,0.450508115
5434,0,0,2615,318,0.487602257
5435,0,0,172,81,0.475722733
5436,0,0,1076,263,0.438968559
5437,0,0,463,464,0.469356619
5438,0,0,0,0,0.438968559
5439,0,0,767,278,0.438968559
5440,0,0,67178,1086,0.485890541
5441,0,0,35586,786,0.436901926
5442,2,0,19861,356.2607176,0.478161871
5443,0,0,3709,833,0.475829066
5444,0,0,240,837,0.492578724
5445,262,0,384100,2420.135372,0.486962374
5446,0,0,787,113,0.57262344
5447,0,0,1619,133,0.487720667
5448,0,0,36,0,0.487720667
5449,0,0,214,52,0.469926506
5450,0,0,8681,709,0.438968559
5451,0,0,2848,211.6450238,0.436901926
5452,0,0,202,115,0.504478672
5453,3,0,138,54,0.504478672
5454,0,0,80,20,0.51756924
5455,0,0,358,246,0.453062853
5456,0,0,0,0,0.469356619
5457,0,0,1221,264,0.476715452
5458,0,0,767,434,0.475722733
5459,0,0,250,219,0.438968559
5460,0,0,43955,2527,0.456418375
5461,0,0,805,211,0.492578724
5462,0,0,18858,670,0.468336423
5463,0,0,3479,423,0.445235258
5464,0,0,255,124,0.443323077
5465,0,0,369,142,0.453062853
5466,0,0,1390,274,0.438968559
5467,0,0,284,216,0.443323077
5468,0,0,356,88,0.475829066
5469,0,0,1372,506,0.492578724
5470,0,0,14762,1207,0.475722733
5471,0,0,696,495,0.487602257
5472,0,0,424,112,0.438968559
5473,0,0,3644,324,0.475587014
5474,0,0,364,17,0.478161871
5475,0,0,415,30,0.443323077
5476,3,0,10860,233.1333397,0.504478672
5477,0,0,4429,615,0.469926506
5478,0,0,2094,47,0.462120838
5479,0,0,380,103,0.475722733
5480,0,0,3079,35.12177607,0.475722733
5481,0,0,10700,4905,0.487602257
5482,0,0,2588,248,0.504478672
5483,0,0,3982,509,0.450508115
5484,0,0,470,55,0.450508115
5485,0,0,8,2,0.453062853
5486,0,0,2480,453,0.475722733
5487,0,0,152,12,0.485890541
5488,2,0,694,212,0.478161871
5489,0,0,4799,6.127256232,0.478161871
5490,0,0,1045,3491,0.478161871
5491,0,0,1758,672,0.475587014
5492,0,0,982,262,0.504478672
5493,0,0,8869,1511,0.486962374
5494,0,0,4141,255,0.486962374
5495,0,0,200,103,0.462120838
5496,0,0,26563,978,0.469926506
5497,0,0,493,579,0.469356619
5498,0,0,2210,366,0.476715452
5499,0,0,1212,117.3274996,0.476715452
5500,0,0,627,101,0.438968559
5501,0,0,616,594,0.453062853
5502,0,0,0,0,0.450508115
5503,0,0,303,215,0.512768179
5504,0,0,68,48,0.512518835
5505,0,0,0,0,0.476715452
5506,0,0,47,7,0.479179698
5507,0,0,756,2353,0.485890541
5508,0,0,8226,889,0.485890541
5509,0,0,2914,366,0.512768179
5510,0,0,0,0,0.487602257
5511,0,0,713,225,0.486962374
5512,0,0,51,34,0.487602257
5513,0,0,86685,1737,0.485890541
5514,0,0,2654,135,0.476715452
5515,0,0,3183,487,0.468414528
5516,0,0,459,382,0.475722733
5517,0,0,237,60,0.475587014
5518,0,0,8573,764,0.478161871
5519,0,0,8956,255,0.475587014
5520,0,0,2654,207,0.512768179
5521,0,0,44590,642,0.461115266
5522,0,0,3398,99,0.468336423
5523,0,0,2064,337,0.475829066
5524,0,0,96,112,0.475829066
5525,0,0,748,957,0.476524205
5526,0,0,1486,422,0.438968559
5527,0,0,5827,568,0.46564235
5528,0,0,1950,90,0.456418375
5529,0,0,1009,20,0.450508115
5530,0,0,723,222,0.475722733
5531,0,0,1798,182,0.476715452
5532,0,0,42777,1355,0.485890541
5533,1,0,55428,698.9000097,0.512518835
5534,0,0,34373,399,0.518312301
5535,0,0,41714,1015,0.485890541
5536,0,0,293,3,0.485890541
5537,125,6,258863,577.1581256,0.57262344
5538,0,0,1344,883,0.57262344
5539,0,0,4310,454,0.478161871
5540,0,0,185,52,0.468414528
5541,0,0,234,66,0.584624129
5542,0,0,106,95,0.489755232
5543,0,0,25403,3104,0.475722733
5544,0,0,0,0,0.485890541
5545,0,0,764,360,0.478161871
5546,0,0,10088,474,0.483283728
5547,0,0,83,70,0.518312301
5548,0,0,2678,745,0.469356619
5549,0,0,1985,600,0.472592442
5550,0,0,44,9,0.489755232
5551,0,0,734,276,0.469356619
5552,0,0,4214,206.6162897,0.504478672
5553,0,0,91564,3520,0.485890541
5554,0,0,54,123,0.472592442
5555,0,0,4963,1166,0.475722733
5556,0,0,8014,201.3810084,0.504478672
5557,0,0,26355,1195,0.485890541
5558,0,0,1318,745,0.469356619
5559,0,0,645,1273,0.478161871
5560,0,0,675,105,0.46564235
5561,0,0,1940,333,0.476715452
5562,0,0,2726,710,0.475722733
5563,0,0,135,55,0.468414528
5564,0,0,201,45,0.473699895
5565,0,0,1306,4221,0.450508115
5566,0,0,13085,511,0.46564235
5567,0,0,577,266,0.472592442
5568,0,0,760,57,0.518312301
5569,0,0,12066,27.42787844,0.456418375
5570,0,0,109,28,0.487602257
5571,0,0,0,0,0.46564235
5572,0,0,50572,1493,0.485890541
5573,0,0,226,71,0.469926506
5574,0,0,2192,54,0.469926506
5575,0,0,1245,125,0.489755232
5576,0,0,5586,803,0.469356619
5577,2,0,8206,428.9678102,0.476524205
5578,0,0,611,288,0.469356619
5579,0,0,2735,10299,0.486962374
5580,0,0,1070,420,0.504478672
5581,0,0,2062,315,0.487720667
5582,0,0,899,102,0.485890541
5583,0,0,26858,347,0.518312301
5584,0,0,63,19,0.487602257
5585,0,0,2388,886,0.46564235
5586,0,0,548,71,0.518312301
5587,0,0,511,47.53488372,0.461115266
5588,0,0,1734,285,0.487720667
5589,0,0,1217,251,0.545614955
5590,0,0,56,17,0.473699895
5591,0,0,1400,273,0.475829066
5592,0,0,1653,480,0.469356619
5593,0,0,9777,489,0.478161871
5594,0,0,827,403,0.492578724
5595,0,0,612,117,0.504478672
5596,0,0,4145,49,0.46564235
5597,0,0,895,681,0.476524205
5598,0,0,3361,664,0.453062853
5599,0,0,8681,709,0.438968559
5600,0,0,702,174,0.512768179
5601,0,0,60,72,0.476715452
5602,0,0,94,23,0.475587014
5603,0,0,95672,1731,0.461115266
5604,0,0,5837,496,0.478161871
5605,0,0,2692,500,0.46564235
5606,0,0,31,69,0.472592442
5607,0,0,718,508,0.492578724
5608,0,0,25579,1405,0.512518835
5609,0,0,2001,336,0.438968559
5610,0,0,180,618,0.492578724
5611,0,0,1990,125,0.468336423
5612,0,0,4182,858,0.469926506
5613,0,0,230,416,0.492578724
5614,0,0,0,0,0.545614955
5615,0,0,23,11,0.475587014
5616,0,0,25,0,0.475587014
5617,1,0,24553,560.0318178,0.469356619
5618,0,0,302539,1115,0.456418375
5619,1,0,4586,261.0318491,0.476715452
5620,0,0,50,19,0.475829066
5621,0,0,1268,70,0.487720667
5622,0,0,9299,517,0.443323077
5623,1,0,16305,312,0.438968559
5624,0,0,13743,200,0.450508115
5625,0,0,204,21,0.453062853
5626,0,0,164,3,0.473699895
5627,0,0,1267,114,0.486962374
5628,0,0,251,107,0.478161871
5629,0,0,25476,1179,0.462120838
5630,0,0,471,203,0.476524205
5631,0,0,575,48,0.450508115
5632,0,0,1083,1212,0.472592442
5633,0,0,1072,265,0.487602257
5634,0,0,0,0,0.51756924
5635,0,0,1120,418,0.469356619
5636,45,0,4533,109,0.450508115
5637,0,0,10344,248.4645887,0.504478672
5638,0,0,204,203,0.468414528
5639,0,0,343,254,0.487602257
5640,0,0,773,246,0.46564235
5641,0,0,119,245,0.512518835
5642,0,0,4106,959,0.469356619
5643,9,0,26222,97.80252773,0.462120838
5644,2,0,11416,552,0.468414528
5645,46,0,229534,3408,0.51756924
5646,0,0,2992,56,0.46564235
5647,0,0,36,23,0.485890541
5648,9,0,834,577,0.512518835
5649,0,0,483,281,0.51756924
5650,0,0,12673,370,0.46564235
5651,0,0,815,394,0.505964843
5652,7,1,213348,868.5865799,0.469926506
5653,0,0,621,195,0.475829066
5654,1,0,6092,219.3204742,0.512518835
5655,1,0,4839,269.6764847,0.512518835
5656,0,0,3476,237,0.478161871
5657,0,0,622,428,0.478161871
5658,1,0,5310,786,0.486962374
5659,0,0,14235,670,0.469926506
5660,0,0,758,292,0.468414528
5661,0,0,28389,1816,0.487602257
5662,0,0,24692,1177.17354,0.487602257
5663,0,0,3108,224,0.487720667
5664,0,0,510,69,0.438968559
5665,0,0,73,117,0.472592442
5666,7,1,51775,1268.667829,0.485890541
5667,0,0,13352,1441,0.469926506
5668,0,0,2786,89,0.475587014
5669,0,0,332,77,0.453062853
5670,0,0,73788,366,0.518312301
5671,0,0,4624,261,0.51756924
5672,1,1,52551,302.5824331,0.475587014
5673,0,0,4884,641,0.469926506
5674,0,0,8694,42,0.489755232
5675,0,0,1140,633,0.472592442
5676,0,0,597,56,0.51756924
5677,0,0,452,262,0.512518835
5678,0,0,5330,1383,0.469356619
5679,0,0,0,0,0.469356619
5680,0,0,1651,394,0.468336423
5681,0,0,1476,478,0.469926506
5682,0,0,1767,592,0.476524205
5683,0,0,156248,475,0.476715452
5684,0,0,5794,496,0.475722733
5685,0,0,90,9,0.46564235
5686,0,0,584,168,0.472592442
5687,0,0,1044,54,0.485890541
5688,0,0,38714,542,0.450508115
5689,0,0,2039,476,0.492578724
5690,0,0,1715,742,0.46564235
5691,0,0,25174,715,0.450508115
5692,0,0,690,52,0.462120838
5693,0,0,942,16,0.475587014
5694,0,0,4106,511,0.469356619
5695,0,0,827,402,0.545614955
5696,0,0,872,175,0.476715452
5697,0,0,322,130,0.469356619
5698,0,0,1119,210,0.469926506
5699,0,0,3596,403,0.438968559
5700,0,0,39,34,0.473699895
5701,0,0,5179,722,0.545614955
5702,0,0,168,71,0.469926506
5703,0,0,114,408,0.469356619
5704,0,0,6605,370.2741409,0.492578724
5705,2,0,89049,313.7335903,0.512768179
5706,0,0,1333,137,0.512768179
5707,0,0,509,144,0.436901926
5708,0,0,0,0,0.487602257
5709,0,0,7482,625,0.445235258
5710,0,0,106,55,0.51756924
5711,0,0,915,317,0.475829066
5712,0,0,38162,1872,0.469926506
5713,0,0,2554,349,0.505964843
5714,0,0,356,107,0.443323077
5715,0,0,1508,838,0.484284452
5716,0,0,0,0,0.484284452
5717,0,0,12035,417,0.475587014
5718,0,0,2998,382,0.51756924
5719,0,0,27087,308,0.584624129
5720,0,0,27002,4138,0.485890541
5721,0,0,338,142,0.46564235
5722,0,0,529,12,0.489755232
5723,0,0,1914,235,0.436901926
5724,0,0,0,0,0.438968559
5725,0,0,158,33,0.462120838
5726,0,0,22,1,0.468336423
5727,0,0,238,91,0.468336423
5728,0,0,36636,4148,0.475722733
5729,0,0,2555,961,0.468336423
5730,0,0,2381,78,0.46564235
5731,0,0,2876,1281,0.487602257
5732,0,0,4107,1207,0.487602257
5733,1,0,23095,266.7644506,0.438968559
5734,0,0,283,56,0.504478672
5735,0,0,23180,807,0.476715452
5736,0,0,1804,318,0.469356619
5737,0,0,123,67,0.462120838
5738,91,0,1839050,597.0340073,0.429730423
5739,0,0,1287,1814,0.485890541
5740,0,0,11805,1488,0.483283728
5741,0,0,472,638,0.475722733
5742,0,0,6777,69.47389916,0.462120838
5743,0,0,519,511,0.462120838
5744,0,0,37220,308,0.462120838
5745,0,0,565,284,0.475829066
5746,238,2,4960266,1307.137794,0.485890541
5747,0,0,10963,512,0.473699895
5748,0,0,7445,386.458287,0.436901926
5749,0,0,4901,317,0.51756924
5750,0,0,42231,973,0.469926506
5751,4,0,29289,161.7155944,0.504478672
5752,0,0,103,331,0.487602257
5753,0,0,0,0,0.462120838
5754,0,0,941,293,0.476524205
5755,0,0,5895,682,0.436901926
5756,0,0,333,777,0.469356619
5757,0,0,3394,314.5542793,0.46564235
5758,0,0,619,81,0.438968559
5759,0,0,65,148,0.512518835
5760,0,0,4196,518,0.438968559
5761,0,0,123,89,0.469926506
5762,0,0,112789,1158.600979,0.487602257
5763,0,0,11901,148.5287908,0.518312301
5764,0,0,788,303,0.518312301
5765,0,0,2749,704,0.487602257
5766,0,0,641,142,0.469356619
5767,0,0,212,565,0.492578724
5768,0,0,0,0,0.492578724
5769,0,0,200,108,0.504478672
5770,0,0,83,92,0.475829066
5771,0,0,116,286,0.469356619
5772,0,0,1499,525,0.443323077
5773,0,0,257,188,0.486962374
5774,0,0,9515,735,0.445235258
5775,0,0,2067,124,0.512768179
5776,0,0,394,406,0.492578724
5777,0,0,6264,750,0.468414528
5778,0,0,162,289,0.469926506
5779,0,0,563,309,0.487720667
5780,0,0,221,148,0.487720667
5781,0,0,7439,530,0.512518835
5782,0,0,474,159,0.478161871
5783,0,0,43268,1037,0.476715452
5784,0,0,3674,392,0.518312301
5785,0,0,109,12,0.456418375
5786,0,0,16066,331,0.450508115
5787,0,0,673,537,0.483283728
5788,0,0,6976,321,0.485890541
5789,0,0,616,749,0.469926506
5790,0,0,2102,628,0.469926506
5791,0,0,12430,802,0.487602257
5792,0,0,85,186,0.487602257
5793,0,0,12431,1974,0.438968559
5794,0,0,675,247,0.487602257
5795,0,0,832,273,0.545614955
5796,0,0,4586,2871,0.487602257
5797,0,0,410,261,0.487602257
5798,0,0,107208,1678,0.485890541
5799,0,0,1957,129,0.462120838
5800,0,0,71,119,0.492578724
5801,0,0,2529,280,0.438968559
5802,0,0,330,131,0.505964843
5803,0,0,6461,66,0.489755232
5804,0,0,465,337,0.468414528
5805,0,0,8463,2689,0.486962374
5806,0,0,438,92,0.475829066
5807,0,0,917,231,0.483283728
5808,0,0,175,228,0.483283728
5809,0,0,1224,170,0.478161871
5810,0,0,5497,500,0.438968559
5811,0,0,2355,215,0.476715452
5812,0,0,9099,801,0.450508115
5813,0,0,155,344,0.472592442
5814,0,0,1983,488,0.438968559
5815,0,0,2971,48,0.485890541
5816,0,0,630,99,0.462120838
5817,0,0,1893,252,0.468336423
5818,0,0,2695,266,0.505964843
5819,0,0,2177,3561,0.478161871
5820,0,0,162,43,0.429730423
5821,0,0,9524,736,0.468414528
5822,9,0,2860,345.3959287,0.57262344
5823,0,0,1072,415,0.473699895
5824,0,0,233,122,0.476524205
5825,0,0,481,122,0.483283728
5826,0,0,12584,700,0.489755232
5827,0,0,639,145,0.475587014
5828,0,0,870,21,0.489755232
5829,0,0,3408,246.7079301,0.475829066
5830,0,0,166,65,0.438968559
5831,0,0,2280,128,0.462120838
5832,0,0,29639,2787,0.485890541
5833,0,0,1564,963,0.475722733
5834,0,0,524,455,0.438968559
5835,0,0,4981,1222,0.483283728
5836,0,0,0,0,0.489755232
5837,0,0,256,161,0.489755232
5838,0,0,160,306,0.472592442
5839,0,0,2483,295,0.504478672
5840,0,0,679,266,0.487602257
5841,0,0,56,30,0.487720667
5842,0,0,411,277,0.483283728
5843,0,0,185,0,0.489755232
5844,0,0,1180,284,0.475829066
5845,0,0,22862,1175,0.469356619
5846,0,0,529,59,0.476715452
5847,0,0,868391,868,0.489755232
5848,0,0,2895,307,0.468336423
5849,4,0,5770,142.7098211,0.468336423
5850,0,0,471,444,0.476524205
5851,0,0,3420,568,0.504478672
5852,0,0,0,0,0.438968559
5853,0,0,222,39,0.438968559
5854,0,0,379,324,0.475829066
5855,0,0,1376,262,0.469926506
5856,0,0,1066,276,0.438968559
5857,0,0,891,286,0.472592442
5858,0,0,207,71,0.487602257
5859,0,0,16,6,0.487602257
5860,0,0,809,254,0.468336423
5861,0,0,1862,532,0.438968559
5862,0,0,77317,434,0.436901926
5863,0,0,4648,1501,0.485890541
5864,0,0,574,125,0.469926506
5865,0,0,15486,455,0.46564235
5866,21,0,71,101,0.473699895
5867,4,0,550,232,0.518312301
5868,0,0,393,467,0.476524205
5869,0,0,44,48,0.472592442
5870,0,0,6756,2606,0.475722733
5871,0,0,60,8,0.489755232
5872,0,0,3765,217,0.468336423
5873,0,0,15722,729,0.438968559
5874,0,0,32724,6284,0.475722733
5875,0,0,1096,655,0.478161871
5876,0,0,160,19,0.478161871
5877,0,0,3283,329,0.485890541
5878,0,0,9139,1191,0.484284452
5879,0,0,2380,416,0.469356619
5880,0,0,946,565,0.476524205
5881,0,0,1309,246,0.504478672
5882,0,0,3111,184.2640457,0.438968559
5883,0,0,4905,330,0.469926506
5884,0,0,91447,2073,0.483283728
5885,0,0,5194,465,0.469926506
5886,0,0,1364,334,0.475829066
5887,0,0,201,36,0.461115266
5888,0,0,6104,209.8930401,0.469356619
5889,0,0,5831,285,0.485890541
5890,0,0,141,53,0.46564235
5891,0,0,271,102,0.438968559
5892,0,0,472,358,0.475829066
5893,0,0,1000,404,0.453062853
5894,0,0,735,712,0.475829066
5895,0,0,4960,777,0.438968559
5896,0,0,353,106,0.518312301
5897,0,0,3816,1479,0.518312301
5898,0,0,717,506,0.46564235
5899,0,0,42670,1862,0.486962374
5900,0,0,825,221,0.518312301
5901,0,0,324,34,0.438968559
5902,0,0,2220,253,0.512768179
5903,0,0,72,110,0.492578724
5904,0,0,14882,869,0.487602257
5905,0,0,1323,692,0.469356619
5906,0,0,14300,570,0.478161871
5907,0,0,148,175,0.443323077
5908,0,0,2856,894,0.487602257
5909,0,0,136,412,0.46564235
5910,0,0,17265,1080,0.487602257
5911,0,0,1011,442,0.487602257
5912,0,0,0,0,0.487720667
5913,0,0,1168,361,0.453062853
5914,0,0,1376,105,0.462120838
5915,0,0,1733,551,0.469356619
5916,0,0,2373,1275,0.487602257
5917,0,0,146,97,0.476524205
5918,0,0,605,212,0.487602257
5919,0,0,48,96,0.489755232
5920,0,0,241,124,0.469926506
5921,0,0,5279,210.3086162,0.476715452
5922,0,0,86,14,0.489755232
5923,0,0,186,67,0.489755232
5924,0,0,15898,2260,0.483283728
5925,0,0,1676,210,0.438968559
5926,0,0,51443,1576,0.478161871
5927,0,0,1179,228,0.476715452
5928,0,0,8371,300,0.512768179
5929,0,0,10718,288,0.469356619
5930,0,0,3171,150,0.487720667
5931,0,0,713,209,0.487602257
5932,0,0,801,318,0.46564235
5933,0,0,610,105,0.505964843
5934,0,0,164,70,0.46564235
5935,0,0,2021,1734,0.486962374
5936,401,5,9581518,375.5776748,0.489755232
5937,0,0,363,271,0.478211949
5938,0,0,1210,748,0.469926506
5939,0,0,7770,98.92765234,0.487720667
5940,0,0,5876,769,0.450508115
5941,0,0,670,168,0.475722733
5942,0,0,46,0,0.475722733
5943,0,0,169,196,0.453062853
5944,0,0,7150,470,0.475829066
5945,0,0,3625,1022,0.476524205
5946,0,0,997,47,0.51756924
5947,0,0,5490,328,0.504478672
5948,0,0,1277,394,0.504478672
5949,0,0,7411,747,0.478211949
5950,0,0,751,738,0.468336423
5951,0,0,708,1015,0.484284452
5952,0,0,0,0,0.469356619
5953,0,0,0,0,0.475829066
5954,0,0,62416,804,0.475829066
5955,0,0,3346,455,0.485890541
5956,2,0,42,24,0.475829066
5957,0,0,2062,81,0.438968559
5958,0,0,1335,194,0.492578724
5959,0,0,608,163,0.487602257
5960,0,0,8248,1028,0.436901926
5961,0,0,11000,2875,0.486962374
5962,0,0,2291,274,0.505964843
5963,0,0,156,87,0.505964843
5964,0,0,1293,601,0.487602257
5965,0,0,69,182,0.492578724
5966,0,0,475,183,0.483283728
5967,1,0,37072,490.9663531,0.483283728
5968,0,0,27,61,0.438968559
5969,0,0,5447,69,0.438968559
5970,0,0,553,189,0.486962374
5971,0,0,2708,561,0.475829066
5972,0,0,33996,1423,0.478211949
5973,0,0,23487,4851,0.485890541
5974,129,0,238656,309.3232188,0.462120838
5975,0,0,218,219,0.462120838
5976,0,0,1247,483,0.475829066
5977,0,0,1815,505,0.475722733
5978,0,0,289,177,0.469356619
5979,0,0,759,113,0.504478672
5980,0,0,1053,724,0.469356619
5981,0,0,282,283,0.469356619
5982,0,0,1376,660,0.438968559
5983,0,0,0,0,0.438968559
5984,0,0,110,30,0.475829066
5985,0,0,341,389,0.472592442
5986,1,0,34038,214.3351117,0.438968559
5987,0,0,2354,108,0.475829066
5988,0,0,590,77,0.462120838
5989,0,0,3208,867,0.462120838
5990,0,0,299,108,0.487602257
5991,0,0,740,543,0.504478672
5992,0,0,4029,245,0.453062853
5993,0,0,604,75,0.485890541
5994,0,0,13,0,0.485890541
5995,0,0,11114,1175,0.505964843
5996,0,0,267300,3475,0.487602257
5997,0,0,806,147,0.436901926
5998,0,0,666,97,0.512768179
5999,0,0,206,373,0.487602257
6000,0,0,789,297,0.475722733
6001,0,0,1421,444,0.487602257
6002,0,0,274,53,0.487602257
6003,0,0,22115,401.3003519,0.469356619
6004,0,0,14535,931,0.450508115
6005,0,0,226,586,0.478161871
6006,0,0,4521,215.6889364,0.469356619
6007,0,0,3892,2026,0.484284452
6008,0,0,514,66,0.476715452
6009,0,0,1279,464,0.468414528
6010,0,0,779,220,0.473699895
6011,0,0,541,25,0.479179698
6012,0,0,463,350,0.478211949
6013,0,0,431,151,0.487602257
6014,0,0,150,110,0.453062853
6015,0,0,152,87,0.487602257
6016,0,0,122,452,0.487602257
6017,0,0,106,118,0.475829066
6018,0,0,10917,514.1000957,0.469926506
6019,0,0,95,2,0.469926506
6020,0,0,125,386,0.492578724
6021,0,0,8828,413,0.505964843
6022,0,0,112060,424,0.475829066
6023,0,0,421,24,0.485890541
6024,0,0,552,118,0.504478672
6025,0,0,7489,339,0.475829066
6026,0,0,0,0,0.476715452
6027,0,0,3476,271,0.487720667
6028,0,0,5709,325.3964141,0.472592442
6029,0,0,160,252,0.518312301
6030,0,0,2380,324,0.438968559
6031,0,0,1876,287,0.505964843
6032,0,0,503,101,0.46564235
6033,0,0,0,0,0.468414528
6034,0,0,7392,284,0.518312301
6035,0,0,1463,306,0.512768179
6036,0,0,225,457,0.487602257
6037,0,0,24537,4964,0.469926506
6038,0,0,197,139,0.487602257
6039,0,0,97,765,0.487602257
6040,0,0,63,236,0.492578724
6041,22,0,373913,589.8660024,0.487720667
6042,0,0,412,184,0.487720667
6043,0,0,766,288,0.487720667
6044,0,0,47121,654,0.469356619
6045,0,0,443,360,0.469356619
6046,0,0,3035,309,0.473699895
6047,0,0,2697,293,0.443323077
6048,0,0,4081849,1212,0.489755232
6049,0,0,2084,293.2031643,0.438968559
6050,0,0,969,368,0.475829066
6051,0,0,418,481,0.475829066
6052,0,0,1292,31,0.505964843
6053,0,0,23311,480,0.487720667
6054,0,0,4878,343,0.469356619
6055,0,0,348,249,0.472592442
6056,0,0,168,565,0.476524205
6057,0,0,13606,734,0.483283728
6058,214,3,2787266,1774,0.473699895
6059,0,0,728,58,0.504478672
6060,0,0,1928,2551,0.504478672
6061,0,0,2200,168,0.487720667
6062,0,0,1802,485,0.492578724
6063,0,0,65,43,0.492578724
6064,1,0,2557,90.16582721,0.492578724
6065,0,0,23067,609,0.46564235
6066,0,0,1360,240,0.487602257
6067,0,0,360,9,0.489755232
6068,0,0,6220,305,0.476715452
6069,0,0,910,38,0.456418375
6070,0,0,0,0,0.456418375
6071,0,0,144444,1666,0.468336423
6072,1,0,14440,525.8638075,0.476524205
6073,0,0,3058,499,0.492578724
6074,0,0,208,36,0.443323077
6075,0,0,13554,1325,0.584624129
6076,0,0,2726,84,0.545614955
6077,0,0,2415,302,0.487602257
6078,0,0,15708,1389,0.478161871
6079,16,0,220070,623.6894015,0.487602257
6080,0,0,2403,150.5485198,0.487602257
6081,46,0,62398,1397,0.485890541
6082,0,0,9429,1073,0.473699895
6083,0,0,872,22,0.438968559
6084,0,0,0,0,0.489755232
6085,0,0,16032,659.1906292,0.438968559
6086,0,0,5349,419,0.475722733
6087,0,0,603,88,0.545614955
6088,0,0,9200,280.3329598,0.475829066
6089,0,0,3179,2316,0.487602257
6090,0,0,1080,5,0.487602257
6091,0,0,214,502,0.469356619
6092,0,0,2009,1036,0.450508115
6093,0,0,0,0,0.478161871
6094,0,0,2213,630,0.469926506
6095,0,0,26059,1038,0.456418375
6096,0,0,1715297,2108,0.487602257
6097,0,0,6729,1006,0.487602257
6098,0,0,114,192,0.472592442
6099,0,0,7646,873,0.461115266
6100,0,0,259,28,0.472592442
6101,0,0,18,369,0.438968559
6102,0,0,216,443,0.438968559
6103,0,0,307,83,0.438968559
6104,0,0,1465,350,0.505964843
6105,0,0,1592,76,0.462120838
6106,0,0,569,420,0.476524205
6107,0,0,1463,177,0.478161871
6108,0,0,94,478,0.478161871
6109,0,0,294,4557,0.478161871
6110,0,0,290,148,0.475829066
6111,0,0,7461,668.7447807,0.512518835
6112,0,0,1065,174,0.512518835
6113,0,0,0,0,0.475829066
6114,0,0,53553,606,0.492578724
6115,0,0,224,32,0.504478672
6116,0,0,1832,275.8156397,0.478161871
6117,0,0,237,55,0.504478672
6118,1,0,473,212,0.504478672
6119,0,0,3745,331,0.483283728
6120,17856,298,20998656,11630.44377,0.475722733
6121,0,0,982,291,0.438968559
6122,0,0,7914,451,0.492578724
6123,0,0,104,307,0.472592442
6124,3,0,60236,558.737644,0.453062853
6125,0,0,299,230,0.51756924
6126,0,0,401,351,0.475829066
6127,0,0,0,0,0.475829066
6128,1,0,7591,83.96476585,0.462120838
6129,0,0,12150,1221,0.485890541
6130,0,0,1048,344,0.478161871
6131,0,0,616,387,0.468336423
6132,0,0,867,125,0.436901926
6133,0,0,388,222,0.487602257
6134,0,0,77,10,0.484284452
6135,0,0,437,91,0.469926506
6136,0,0,503,171,0.468414528
6137,0,0,24935,2140,0.450508115
6138,0,0,55758,1834,0.468414528
6139,0,0,574,271,0.475722733
6140,0,0,2592,336.7658297,0.453062853
6141,0,0,183,256,0.475829066
6142,0,0,340,157,0.475829066
6143,4,0,182622,225.5467483,0.462120838
6144,0,0,358,28,0.462120838
6145,0,0,12776,359,0.462120838
6146,0,0,6158,111.2788491,0.504478672
6147,0,0,2186,874,0.469356619
6148,0,0,164,248,0.475829066
6149,0,0,505,142,0.487602257
6150,0,0,1060,138,0.487602257
6151,2,0,118269,186.4101438,0.462120838
6152,0,0,19141,448,0.57262344
6153,0,0,58,87,0.487602257
6154,0,0,3313,758,0.487602257
6155,0,0,8984,334.5785149,0.512768179
6156,0,0,3389,223.8842622,0.469926506
6157,0,0,43,113,0.487602257
6158,0,0,4890,397,0.438968559
6159,0,0,361,283,0.469926506
6160,0,0,4763,454,0.475829066
6161,0,0,1315,334,0.487720667
6162,0,0,1665,313,0.476524205
6163,0,0,0,0,0.46564235
